시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
전라남도,순천시,중앙동,,21.0,1988-04-23,,
전라남도,순천시,동외동,,22.0,1988-04-23,,
전라남도,순천시,교량동,,23.0,1998-10-11,,
전라남도,순천시,대룡동,,24.0,1998-10-11,,
전라남도,순천시,홍내동,,25.0,1998-10-11,,
전라남도,순천시,오천동,,26.0,1998-10-11,,
전라남도,순천시,덕월동,,27.0,1998-10-11,,
전라남도,순천시,야흥동,,28.0,1998-10-11,,
전라남도,순천시,인월동,,29.0,1998-10-11,,
전라남도,순천시,안풍동,,30.0,1998-10-11,,
전라남도,순천시,대대동,,31.0,1998-10-11,,
전라남도,순천시,왕지동,,32.0,1988-04-23,,
전라남도,순천시,조례동,,33.0,1988-04-23,,
전라남도,순천시,승주읍,,34.0,1995-01-01,,
전라남도,순천시,승주읍,두월리,1.0,1995-01-01,,
전라남도,순천시,승주읍,신전리,2.0,1995-01-01,,
전라남도,순천시,승주읍,유흥리,3.0,1995-01-01,,
전라남도,순천시,승주읍,봉덕리,4.0,1995-01-01,,
전라남도,순천시,승주읍,평중리,5.0,1995-01-01,,
전라남도,순천시,승주읍,구강리,6.0,1995-01-01,,
전라남도,순천시,승주읍,도정리,7.0,1995-01-01,,
전라남도,순천시,승주읍,월계리,8.0,1995-01-01,,
전라남도,순천시,승주읍,서평리,9.0,1995-01-01,,
전라남도,순천시,승주읍,신성리,10.0,1995-01-01,,
전라남도,순천시,승주읍,신학리,11.0,1995-01-01,,
전라남도,순천시,승주읍,죽학리,12.0,1995-01-01,,
전라남도,순천시,승주읍,유평리,13.0,1995-01-01,,
전라남도,순천시,승주읍,남강리,14.0,1995-01-01,,
전라남도,순천시,해룡면,,35.0,1995-01-01,,
전라남도,순천시,해룡면,복성리,1.0,1995-01-01,,
전라남도,순천시,해룡면,신대리,2.0,1995-01-01,,
전라남도,순천시,해룡면,상삼리,3.0,1995-01-01,,
전라남도,순천시,해룡면,대안리,4.0,1995-01-01,,
전라남도,순천시,해룡면,남가리,5.0,1995-01-01,,
전라남도,순천시,해룡면,월전리,6.0,1995-01-01,,
전라남도,순천시,해룡면,성산리,7.0,1995-01-01,,
전라남도,순천시,해룡면,선월리,8.0,1995-01-01,,
전라남도,순천시,해룡면,신성리,9.0,1995-01-01,,
전라남도,순천시,해룡면,호두리,10.0,1995-01-01,,
전라남도,순천시,해룡면,용전리,11.0,1995-01-01,,
전라남도,순천시,해룡면,도롱리,12.0,1995-01-01,,
전라남도,순천시,해룡면,중흥리,13.0,1995-01-01,,
전라남도,순천시,해룡면,해창리,14.0,1995-01-01,,
전라남도,순천시,해룡면,선학리,15.0,1995-01-01,,
전라남도,순천시,해룡면,농주리,16.0,1995-01-01,,
전라남도,순천시,해룡면,상내리,17.0,1995-01-01,,
전라남도,순천시,해룡면,하사리,18.0,1995-01-01,,
전라남도,순천시,서면,,36.0,1995-01-01,,
전라남도,순천시,서면,학구리,1.0,1995-01-01,,
전라남도,순천시,서면,대구리,2.0,1995-01-01,,
전라남도,순천시,서면,구만리,3.0,1995-01-01,,
전라남도,순천시,서면,비월리,4.0,1995-01-01,,
전라남도,순천시,서면,동산리,5.0,1995-01-01,,
전라남도,순천시,서면,운평리,6.0,1995-01-01,,
전라남도,순천시,서면,죽평리,7.0,1995-01-01,,
전라남도,순천시,서면,선평리,8.0,1995-01-01,,
전라남도,순천시,서면,압곡리,9.0,1995-01-01,,
전라남도,순천시,서면,구상리,10.0,1995-01-01,,
전라남도,순천시,서면,흥대리,11.0,1995-01-01,,
전라남도,순천시,서면,지본리,12.0,1995-01-01,,
전라남도,순천시,서면,판교리,13.0,1995-01-01,,
전라남도,순천시,서면,청소리,14.0,1995-01-01,,
전라남도,순천시,황전면,,37.0,1995-01-01,,
전라남도,순천시,황전면,죽청리,1.0,1995-01-01,,
전라남도,순천시,황전면,평촌리,2.0,1995-01-01,,
전라남도,순천시,황전면,수평리,3.0,1995-01-01,,
전라남도,순천시,황전면,괴목리,4.0,1995-01-01,,
전라남도,순천시,황전면,죽내리,5.0,1995-01-01,,
전라남도,순천시,황전면,황학리,6.0,1995-01-01,,
전라남도,순천시,황전면,월산리,7.0,1995-01-01,,
전라남도,순천시,황전면,내구리,8.0,1995-01-01,,
전라남도,순천시,황전면,봉덕리,9.0,1995-01-01,,
전라남도,순천시,황전면,선변리,10.0,1995-01-01,,
전라남도,순천시,황전면,비촌리,11.0,1995-01-01,,
전라남도,순천시,황전면,금평리,12.0,1995-01-01,,
전라남도,순천시,황전면,대치리,13.0,1995-01-01,,
전라남도,순천시,황전면,모전리,14.0,1995-01-01,,
전라남도,순천시,황전면,회룡리,15.0,1995-01-01,,
전라남도,순천시,황전면,덕림리,16.0,1995-01-01,,
전라남도,순천시,월등면,,38.0,1995-01-01,,
전라남도,순천시,월등면,대평리,1.0,1995-01-01,,
전라남도,순천시,월등면,농선리,2.0,1995-01-01,,
전라남도,순천시,월등면,월용리,3.0,1995-01-01,,
전라남도,순천시,월등면,신월리,4.0,1995-01-01,,
전라남도,순천시,월등면,운월리,5.0,1995-01-01,,
전라남도,순천시,월등면,갈평리,6.0,1995-01-01,,
전라남도,순천시,월등면,송천리,7.0,1995-01-01,,
전라남도,순천시,월등면,망용리,8.0,1995-01-01,,
전라남도,순천시,월등면,계월리,9.0,1995-01-01,,
전라남도,순천시,월등면,월림리,10.0,1995-01-01,,
전라남도,순천시,주암면,,39.0,1995-01-01,,
전라남도,순천시,주암면,행정리,1.0,1995-01-01,,
전라남도,순천시,주암면,갈마리,2.0,1995-01-01,,
전라남도,순천시,주암면,주암리,3.0,1995-01-01,,
전라남도,순천시,주암면,오산리,4.0,1995-01-01,,
전라남도,순천시,주암면,창촌리,5.0,1995-01-01,,
전라남도,순천시,주암면,복다리,6.0,1995-01-01,,
전라남도,순천시,주암면,요곡리,7.0,1995-01-01,,
전라남도,순천시,주암면,구산리,8.0,1995-01-01,,
전라남도,순천시,주암면,죽림리,9.0,1995-01-01,,
전라남도,순천시,주암면,고산리,10.0,1995-01-01,,
전라남도,순천시,주암면,대광리,11.0,1995-01-01,,
전라남도,순천시,주암면,광천리,12.0,1995-01-01,,
전라남도,순천시,주암면,비룡리,13.0,1995-01-01,,
전라남도,순천시,주암면,한곡리,14.0,1995-01-01,,
전라남도,순천시,주암면,어왕리,15.0,1995-01-01,,
전라남도,순천시,주암면,백록리,16.0,1995-01-01,,
전라남도,순천시,주암면,대구리,17.0,1995-01-01,,
전라남도,순천시,주암면,궁각리,18.0,1995-01-01,,
전라남도,순천시,주암면,운룡리,19.0,1995-01-01,,
전라남도,순천시,주암면,문길리,20.0,1995-08-10,,
전라남도,순천시,송광면,,40.0,1995-01-01,,
전라남도,순천시,송광면,오봉리,1.0,1995-01-01,,
전라남도,순천시,송광면,신흥리,2.0,1995-01-01,,
전라남도,순천시,송광면,신평리,3.0,1995-01-01,,
전라남도,순천시,송광면,낙수리,4.0,1995-01-01,,
전라남도,순천시,송광면,삼청리,5.0,1995-01-01,,
전라남도,순천시,송광면,후곡리,6.0,1995-01-01,,
전라남도,순천시,송광면,월산리,7.0,1995-01-01,,
전라남도,순천시,송광면,대곡리,8.0,1995-01-01,,
전라남도,순천시,송광면,우산리,9.0,1995-01-01,,
전라남도,순천시,송광면,덕산리,10.0,1995-01-01,,
전라남도,순천시,송광면,봉산리,11.0,1995-01-01,,
전라남도,순천시,송광면,이읍리,12.0,1995-01-01,,
전라남도,순천시,송광면,장안리,13.0,1995-01-01,,
전라남도,순천시,송광면,구룡리,14.0,1995-01-01,,
전라남도,순천시,송광면,대흥리,15.0,1995-01-01,,
전라남도,순천시,외서면,,41.0,1995-01-01,,
전라남도,순천시,외서면,신덕리,1.0,1995-01-01,,
전라남도,순천시,외서면,쌍율리,2.0,1995-01-01,,
전라남도,순천시,외서면,금성리,3.0,1995-01-01,,
전라남도,순천시,외서면,월암리,4.0,1995-01-01,,
전라남도,순천시,외서면,도신리,5.0,1995-01-01,,
전라남도,순천시,외서면,반용리,6.0,1995-01-01,,
전라남도,순천시,외서면,화전리,7.0,1995-01-01,,
전라남도,순천시,외서면,장산리,8.0,1995-01-01,,
전라남도,순천시,낙안면,,42.0,1995-01-01,,
전라남도,순천시,낙안면,동내리,1.0,1995-01-01,,
전라남도,순천시,낙안면,남내리,2.0,1995-01-01,,
전라남도,순천시,낙안면,서내리,3.0,1995-01-01,,
전라남도,순천시,낙안면,성북리,4.0,1995-01-01,,
전라남도,순천시,낙안면,상송리,5.0,1995-01-01,,
전라남도,순천시,낙안면,하송리,6.0,1995-01-01,,
전라남도,순천시,낙안면,검암리,7.0,1995-01-01,,
전라남도,순천시,낙안면,옥산리,8.0,1995-01-01,,
전라남도,순천시,낙안면,평촌리,9.0,1995-01-01,,
전라남도,순천시,낙안면,교촌리,10.0,1995-01-01,,
전라남도,순천시,낙안면,신기리,11.0,1995-01-01,,
전라남도,순천시,낙안면,이곡리,12.0,1995-01-01,,
전라남도,순천시,낙안면,용능리,13.0,1995-01-01,,
전라남도,순천시,낙안면,내운리,14.0,1995-01-01,,
전라남도,순천시,낙안면,창녕리,15.0,1995-01-01,,
전라남도,순천시,낙안면,금산리,16.0,1995-01-01,,
전라남도,순천시,낙안면,평사리,17.0,1995-01-01,,
전라남도,순천시,낙안면,목촌리,18.0,1995-01-01,,
전라남도,순천시,낙안면,석흥리,19.0,1995-01-01,,
전라남도,순천시,별량면,,43.0,1995-01-01,,
전라남도,순천시,별량면,봉림리,1.0,1995-01-01,,
전라남도,순천시,별량면,운천리,2.0,1995-01-01,,
전라남도,순천시,별량면,송학리,3.0,1995-01-01,,
전라남도,순천시,별량면,덕정리,4.0,1995-01-01,,
전라남도,순천시,별량면,우산리,5.0,1995-01-01,,
전라남도,순천시,별량면,쌍림리,6.0,1995-01-01,,
전라남도,순천시,별량면,학산리,7.0,1995-01-01,,
전라남도,순천시,별량면,대곡리,8.0,1995-01-01,,
전라남도,순천시,별량면,무풍리,9.0,1995-01-01,,
전라남도,순천시,별량면,마산리,10.0,1995-01-01,,
전라남도,순천시,별량면,동송리,11.0,1995-01-01,,
전라남도,순천시,별량면,원창리,12.0,1995-01-01,,
전라남도,순천시,별량면,두고리,13.0,1995-01-01,,
전라남도,순천시,별량면,구룡리,14.0,1995-01-01,,
전라남도,순천시,별량면,송기리,15.0,1995-01-01,,
전라남도,순천시,별량면,죽산리,16.0,1995-01-01,,
전라남도,순천시,별량면,금치리,17.0,1995-01-01,,
전라남도,순천시,별량면,대룡리,18.0,1995-01-01,,
전라남도,순천시,상사면,,44.0,1995-01-01,,
전라남도,순천시,상사면,흘산리,1.0,1995-01-01,,
전라남도,순천시,상사면,응령리,2.0,1995-01-01,,
전라남도,순천시,상사면,용계리,3.0,1995-01-01,,
전라남도,순천시,상사면,도월리,4.0,1995-01-01,,
전라남도,순천시,상사면,봉래리,5.0,1995-01-01,,
전라남도,순천시,상사면,쌍지리,6.0,1995-01-01,,
전라남도,순천시,상사면,초곡리,7.0,1995-01-01,,
전라남도,순천시,상사면,용암리,8.0,1995-01-01,,
전라남도,순천시,상사면,비촌리,9.0,1995-01-01,,
전라남도,순천시,상사면,오곡리,10.0,1995-01-01,,
전라남도,순천시,상사면,마륜리,11.0,1995-01-01,,
전라남도,나주시,,,4.0,1988-04-23,,
전라남도,나주시,토계동,,1.0,1988-04-23,,
전라남도,나주시,송월동,,2.0,1988-04-23,,
전라남도,나주시,안창동,,3.0,1988-04-23,,
전라남도,나주시,삼영동,,4.0,1988-04-23,,
전라남도,나주시,교동,,5.0,1998-10-01,,
전라남도,나주시,서내동,,6.0,1998-10-01,,
전라남도,나주시,산정동,,7.0,1998-10-01,,
전라남도,나주시,경현동,,8.0,1998-10-01,,
전라남도,나주시,보산동,,9.0,1998-10-01,,
전라남도,나주시,금계동,,10.0,1988-04-23,,
전라남도,나주시,금성동,,11.0,1988-04-23,,
전라남도,나주시,남내동,,12.0,1988-04-23,,
전라남도,나주시,과원동,,13.0,1988-04-23,,
전라남도,나주시,성북동,,14.0,1988-04-23,,
전라남도,나주시,중앙동,,15.0,1988-04-23,,
전라남도,나주시,대호동,,16.0,1998-10-01,,
전라남도,나주시,송촌동,,17.0,1998-10-01,,
전라남도,나주시,석현동,,18.0,1998-10-01,,
전라남도,나주시,청동,,19.0,1998-10-01,,
전라남도,나주시,남외동,,20.0,1998-10-01,,
전라남도,나주시,죽림동,,21.0,1998-10-01,,
전라남도,나주시,삼도동,,22.0,1998-10-01,,
전라남도,나주시,영산동,,23.0,1988-04-23,,
전라남도,나주시,용산동,,24.0,1988-04-23,,
전라남도,나주시,관정동,,25.0,1998-10-01,,
전라남도,나주시,평산동,,26.0,1998-10-01,,
전라남도,나주시,부덕동,,27.0,1998-10-01,,
전라남도,나주시,이창동,,28.0,1988-04-23,,
전라남도,나주시,대기동,,29.0,1988-04-23,,
전라남도,나주시,운곡동,,30.0,1998-10-01,,
전라남도,나주시,동수동,,31.0,1998-10-01,,
전라남도,나주시,오량동,,32.0,1998-10-01,,
전라남도,나주시,진포동,,33.0,1998-10-01,,
전라남도,나주시,빛가람동,,,2014-02-24,,
전라남도,나주시,남평읍,,34.0,1995-03-02,,
전라남도,나주시,남평읍,남평리,1.0,1995-03-02,,
전라남도,나주시,남평읍,대교리,2.0,1995-03-02,,
전라남도,나주시,남평읍,동사리,3.0,1995-03-02,,
전라남도,나주시,남평읍,교촌리,4.0,1995-03-02,,
전라남도,나주시,남평읍,교원리,5.0,1995-03-02,,
전라남도,나주시,남평읍,서산리,6.0,1995-03-02,,
전라남도,나주시,남평읍,오계리,7.0,1995-03-02,,
전라남도,나주시,남평읍,상곡리,8.0,1995-03-02,,
전라남도,나주시,남평읍,우산리,9.0,1995-03-02,,
전라남도,나주시,남평읍,남석리,10.0,1995-03-02,,
전라남도,나주시,남평읍,풍림리,11.0,1995-03-02,,
전라남도,나주시,남평읍,노동리,12.0,1995-03-02,,
전라남도,나주시,남평읍,광촌리,13.0,1995-03-02,,
전라남도,나주시,남평읍,수원리,14.0,1995-03-02,,
전라남도,나주시,남평읍,광이리,15.0,1995-03-02,,
전라남도,나주시,남평읍,평산리,16.0,1995-03-02,,
전라남도,나주시,세지면,,35.0,1995-01-01,,
전라남도,나주시,세지면,오봉리,1.0,1995-01-01,,
전라남도,나주시,세지면,대산리,2.0,1995-01-01,,
전라남도,나주시,세지면,내정리,3.0,1995-01-01,,
전라남도,나주시,세지면,동곡리,4.0,1995-01-01,,
전라남도,나주시,세지면,죽동리,5.0,1995-01-01,,
전라남도,나주시,세지면,송제리,6.0,1995-01-01,,
전라남도,나주시,세지면,교산리,7.0,1995-01-01,,
전라남도,나주시,세지면,벽산리,8.0,1995-01-01,,
전라남도,나주시,세지면,성산리,9.0,1995-01-01,,
전라남도,나주시,왕곡면,,36.0,1995-01-01,,
전라남도,나주시,왕곡면,덕산리,1.0,1995-01-01,,
전라남도,나주시,왕곡면,본양리,2.0,1995-01-01,,
전라남도,나주시,왕곡면,옥곡리,3.0,1995-01-01,,
전라남도,나주시,왕곡면,송죽리,4.0,1995-01-01,,
전라남도,나주시,왕곡면,신포리,5.0,1995-01-01,,
전라남도,나주시,왕곡면,월천리,6.0,1995-01-01,,
전라남도,나주시,왕곡면,화정리,7.0,1995-01-01,,
전라남도,나주시,왕곡면,행전리,8.0,1995-01-01,,
전라남도,나주시,왕곡면,신원리,9.0,1995-01-01,,
전라남도,나주시,왕곡면,신가리,10.0,1995-01-01,,
전라남도,나주시,왕곡면,양산리,11.0,1995-01-01,,
전라남도,나주시,왕곡면,장산리,12.0,1995-01-01,,
전라남도,나주시,반남면,,37.0,1995-01-01,,
전라남도,나주시,반남면,흥덕리,1.0,1995-01-01,,
전라남도,나주시,반남면,석천리,2.0,1995-01-01,,
전라남도,나주시,반남면,덕산리,3.0,1995-01-01,,
전라남도,나주시,반남면,신촌리,4.0,1995-01-01,,
전라남도,나주시,반남면,대안리,5.0,1995-01-01,,
전라남도,나주시,반남면,청송리,6.0,1995-01-01,,
전라남도,나주시,반남면,성계리,7.0,1996-06-24,,
전라남도,나주시,공산면,,38.0,1995-01-01,,
전라남도,나주시,공산면,금곡리,1.0,1995-01-01,,
전라남도,나주시,공산면,남창리,2.0,1995-01-01,,
전라남도,나주시,공산면,백사리,3.0,1995-01-01,,
전라남도,나주시,공산면,신곡리,4.0,1995-01-01,,
전라남도,나주시,공산면,중포리,5.0,1995-01-01,,
전라남도,나주시,공산면,가송리,6.0,1995-01-01,,
전라남도,나주시,공산면,동촌리,7.0,1995-01-01,,
전라남도,나주시,공산면,화성리,8.0,1995-01-01,,
전라남도,나주시,공산면,상방리,9.0,1995-01-01,,
전라남도,나주시,공산면,복용리,10.0,1995-01-01,,
전라남도,나주시,동강면,,39.0,1995-01-01,,
전라남도,나주시,동강면,인동리,1.0,1995-01-01,,
전라남도,나주시,동강면,월양리,2.0,1995-01-01,,
전라남도,나주시,동강면,진천리,3.0,1995-01-01,,
전라남도,나주시,동강면,대전리,4.0,1995-01-01,,
전라남도,나주시,동강면,장동리,5.0,1995-01-01,,
전라남도,나주시,동강면,옥정리,6.0,1995-01-01,,
전라남도,나주시,동강면,곡천리,7.0,1995-01-01,,
전라남도,나주시,동강면,대지리,8.0,1995-01-01,,
전라남도,나주시,동강면,월송리,9.0,1995-01-01,,
전라남도,나주시,동강면,양지리,10.0,1995-01-01,,
전라남도,나주시,동강면,운산리,11.0,1995-01-01,,
전라남도,나주시,다시면,,40.0,1995-01-01,,
